ticker,year,month,contract_file,avg_vol,return,start_date,start_value,end_date,end_value
CO,2021,2,CO_2021-04.csv,337467.6842105263,0.16971838464062933,2021-02-01,51.9,2021-02-26,61.5
CO,2021,3,CO_2021-05.csv,355364.347826087,-0.0374898771700774,2021-03-01,61.42,2021-03-31,59.16
CO,2021,4,CO_2021-06.csv,296955.0,0.06665883389070233,2021-04-01,59.48,2021-04-30,63.58
CO,2021,5,CO_2021-07.csv,315015.85,0.043766615168831124,2021-05-03,63.48,2021-05-28,66.32
CO,2021,6,CO_2021-08.csv,285521.9090909091,0.10042737447293164,2021-06-01,66.45,2021-06-30,73.47
CO,2021,7,CO_2021-09.csv,337522.61904761905,0.015947996972795146,2021-07-01,72.78,2021-07-30,73.95
CO,2021,8,CO_2021-10.csv,276992.13636363635,-0.06513141103704492,2021-08-02,73.11,2021-08-31,68.5
CO,2021,9,CO_2021-11.csv,293376.7619047619,0.0938318648138795,2021-09-01,68.31,2021-09-30,75.03
CO,2021,10,CO_2021-12.csv,399944.5714285714,0.11166917995600689,2021-10-01,74.74,2021-10-29,83.57
CO,2021,11,CO_2022-01.csv,355552.3333333333,-0.20920583139594615,2021-11-01,81.58,2021-11-30,66.18
CO,2021,12,CO_2022-02.csv,237485.4090909091,0.12037914295571836,2021-12-01,66.68,2021-12-31,75.21
CO,2022,1,CO_2022-03.csv,354244.1,0.15450998051852266,2022-01-03,75.53,2022-01-31,88.15
CO,2022,2,CO_2022-04.csv,365392.5263157895,0.10186105091087298,2022-02-01,86.45,2022-02-28,95.72
CO,2022,3,CO_2022-05.csv,254610.4347826087,0.06594890230726992,2022-03-01,93.88,2022-03-31,100.28
CO,2022,4,CO_2022-06.csv,221602.95,0.048136065405847805,2022-04-01,99.77,2022-04-29,104.69
CO,2022,5,CO_2022-07.csv,193881.14285714287,0.11561611678658192,2022-05-02,102.15,2022-05-31,114.67
CO,2022,6,CO_2022-08.csv,236190.7619047619,-0.06391190655005276,2022-06-01,112.74,2022-06-30,105.76
CO,2022,7,CO_2022-09.csv,242003.8,-0.04665366943028348,2022-07-01,103.33,2022-07-29,98.62
CO,2022,8,CO_2022-10.csv,214440.5652173913,-0.07412392480624955,2022-08-01,96.44,2022-08-31,89.55
CO,2022,9,CO_2022-11.csv,216799.52380952382,-0.10522212389568963,2022-09-01,88.31,2022-09-30,79.49
CO,2022,10,CO_2022-12.csv,230224.57142857142,0.07484609442205467,2022-10-03,80.29,2022-10-31,86.53
CO,2022,11,CO_2023-01.csv,244072.57142857142,-0.05612332421228676,2022-11-01,85.2,2022-11-30,80.55
CO,2022,12,CO_2023-02.csv,189582.33333333334,-0.004351346456738845,2022-12-01,80.61,2022-12-30,80.26
CO,2023,1,CO_2023-03.csv,238520.15,-0.022441862035322467,2023-01-03,80.66,2023-01-31,78.87
CO,2023,2,CO_2023-04.csv,215380.0,-0.02941388520629334,2023-02-01,79.35,2023-02-28,77.05
CO,2023,3,CO_2023-05.csv,254788.04347826086,-0.016514136764413115,2023-03-01,76.93,2023-03-31,75.67
CO,2023,4,CO_2023-06.csv,258012.68421052632,-0.04855445993993086,2023-04-03,80.6,2023-04-28,76.78
CO,2023,5,CO_2023-07.csv,228317.72727272726,-0.11606814756125845,2023-05-01,76.47,2023-05-31,68.09
CO,2023,6,CO_2023-08.csv,254004.38095238095,0.040886879599953775,2023-06-01,67.81,2023-06-30,70.64
CO,2023,7,CO_2023-09.csv,274576.35,0.1471054660804458,2023-07-03,70.61,2023-07-31,81.8
CO,2023,8,CO_2023-10.csv,243409.65217391305,0.028871486183587567,2023-08-01,81.25,2023-08-31,83.63
CO,2023,9,CO_2023-11.csv,299959.5,0.0909140852424166,2023-09-01,82.9,2023-09-29,90.79
CO,2023,10,CO_2023-12.csv,294147.2272727273,-0.09202839300706514,2023-10-02,88.83,2023-10-31,81.02
CO,2023,11,CO_2024-01.csv,258320.42857142858,-0.0639953246599301,2023-11-01,80.98,2023-11-30,75.96
CO,2023,12,CO_2024-02.csv,206772.9,-0.055117097841034204,2023-12-01,75.71,2023-12-29,71.65
CO,2024,1,CO_2024-03.csv,274116.38095238095,0.05348144106754002,2024-01-02,71.9,2024-01-31,75.85
CO,2024,2,CO_2024-04.csv,269631.85,0.03537429949795551,2024-02-01,75.54,2024-02-29,78.26
CO,2024,3,CO_2024-05.csv,238280.55,0.07073781010473736,2024-03-01,77.49,2024-03-28,83.17
CO,2024,4,CO_2024-06.csv,283238.5909090909,-0.005234658005865314,2024-04-01,82.36,2024-04-30,81.93
CO,2024,5,CO_2024-07.csv,267139.86363636365,-0.049043720922666664,2024-05-01,80.86,2024-05-31,76.99
CO,2024,6,CO_2024-08.csv,269357.2105263158,0.06080093120153349,2024-06-03,76.73,2024-06-28,81.54
CO,2024,7,CO_2024-09.csv,303072.2272727273,-0.03344793406754013,2024-07-01,80.56,2024-07-31,77.91
CO,2024,8,CO_2024-10.csv,295436.04545454547,-0.05192531759636465,2024-08-01,77.47,2024-08-30,73.55
CO,2024,9,CO_2024-11.csv,290516.5,-0.06351114891834388,2024-09-03,72.64,2024-09-30,68.17
CO,2024,10,CO_2024-12.csv,275793.4347826087,0.017624809876800932,2024-10-01,68.05,2024-10-31,69.26
CO,2024,11,CO_2025-01.csv,234102.15,-0.028415944974294553,2024-11-01,69.96,2024-11-29,68.0
CO,2024,12,CO_2025-02.csv,191734.42857142858,0.056650029588910675,2024-12-02,67.77,2024-12-31,71.72
CO,2025,1,CO_2025-03.csv,330860.28571428574,0.015002364999444488,2025-01-02,71.45,2025-01-31,72.53
CO,2025,2,CO_2025-04.csv,231401.7894736842,-0.04881746829645246,2025-02-03,73.25,2025-02-28,69.76
CO,2025,3,CO_2025-05.csv,223689.33333333334,0.027371771921775565,2025-03-03,69.55,2025-03-31,71.48
CO,2025,4,CO_2025-06.csv,312249.04761904763,-0.19636665163098863,2025-04-01,70.84,2025-04-30,58.21
