ticker,year,month,contract_file,avg_vol,return,start_date,start_value,end_date,end_value
HO,2020,7,HO_2020-09.csv,35222.681818181816,0.008154188287620379,2020-07-01,1.2141,2020-07-31,1.224
HO,2020,8,HO_2020-10.csv,43189.142857142855,-0.020123963615873763,2020-08-03,1.2423,2020-08-31,1.2173
HO,2020,9,HO_2020-11.csv,50109.19047619047,-0.07698469919089967,2020-09-01,1.2483,2020-09-30,1.1522
HO,2020,10,HO_2020-12.csv,58709.63636363636,-0.06653485773231316,2020-10-01,1.1633,2020-10-30,1.0859
HO,2020,11,HO_2021-01.csv,52236.15,0.27512784751278474,2020-11-02,1.0755,2020-11-30,1.3714
HO,2020,12,HO_2021-02.csv,41852.545454545456,0.07801830597123338,2020-12-01,1.3766,2020-12-31,1.484
HO,2021,1,HO_2021-03.csv,52155.15789473684,0.07716153379607804,2021-01-04,1.4839,2021-01-29,1.5984
HO,2021,2,HO_2021-04.csv,65677.52631578948,0.15918238993710676,2021-02-01,1.59,2021-02-26,1.8431
HO,2021,3,HO_2021-05.csv,47252.913043478264,-0.040030375352571035,2021-03-01,1.8436,2021-03-31,1.7698
HO,2021,4,HO_2021-06.csv,42188.380952380954,0.08127566229821714,2021-04-01,1.7779,2021-04-30,1.9224
HO,2021,5,HO_2021-07.csv,42652.2,0.05830737279335407,2021-05-03,1.926,2021-05-28,2.0383
HO,2021,6,HO_2021-08.csv,37415.318181818184,0.042364580272308716,2021-06-01,2.0418,2021-06-30,2.1283
HO,2021,7,HO_2021-09.csv,39858.47619047619,0.03002439482079189,2021-07-01,2.1316,2021-07-30,2.1956
HO,2021,8,HO_2021-10.csv,50286.63636363636,-0.028149094392992402,2021-08-02,2.1919,2021-08-31,2.1302
HO,2021,9,HO_2021-11.csv,49211.09523809524,0.09907411759176576,2021-09-01,2.1277,2021-09-30,2.3385
HO,2021,10,HO_2021-12.csv,61102.42857142857,0.06058790809122416,2021-10-01,2.3371,2021-10-29,2.4787
HO,2021,11,HO_2022-01.csv,58126.95238095238,-0.16339789661753368,2021-11-01,2.4627,2021-11-30,2.0603
HO,2021,12,HO_2022-02.csv,38653.681818181816,0.11766402307137724,2021-12-01,2.0805,2021-12-31,2.3253
HO,2022,1,HO_2022-03.csv,73843.3,0.17354479063134698,2022-01-03,2.3141,2022-01-31,2.7157
HO,2022,2,HO_2022-04.csv,68319.0,0.11034090909090888,2022-02-01,2.64,2022-02-28,2.9313
HO,2022,3,HO_2022-05.csv,40793.52173913043,0.17789927452423515,2022-03-01,2.8533,2022-03-31,3.3609
HO,2022,4,HO_2022-06.csv,35143.95,0.24183127762836554,2022-04-01,3.2349,2022-04-29,4.0172
HO,2022,5,HO_2022-07.csv,40014.76190476191,0.07144802047595711,2022-05-02,3.6726,2022-05-31,3.935
HO,2022,6,HO_2022-08.csv,43991.333333333336,-0.022781774580335812,2022-06-01,3.9198,2022-06-30,3.8305
HO,2022,7,HO_2022-09.csv,39357.8,-0.06393416679854402,2022-07-01,3.7914,2022-07-29,3.549
HO,2022,8,HO_2022-10.csv,36923.260869565216,0.04475400962880682,2022-08-01,3.5103,2022-08-31,3.6674
HO,2022,9,HO_2022-11.csv,45825.52380952381,-0.10241836620974032,2022-09-01,3.5892,2022-09-30,3.2216
HO,2022,10,HO_2022-12.csv,50812.47619047619,0.1579992435703479,2022-10-03,3.1728,2022-10-31,3.6741
HO,2022,11,HO_2023-01.csv,38847.380952380954,-0.04037089871611976,2022-11-01,3.505,2022-11-30,3.3635
HO,2022,12,HO_2023-02.csv,42405.666666666664,0.002922018627868672,2022-12-01,3.2854,2022-12-30,3.295
HO,2023,1,HO_2023-03.csv,53650.75,-0.006852992262750712,2023-01-03,3.1665,2023-01-31,3.1448
HO,2023,2,HO_2023-04.csv,47709.84210526316,-0.07555438399947279,2023-02-01,3.0349,2023-02-28,2.8056
HO,2023,3,HO_2023-05.csv,47189.86956521739,-0.044936039943146655,2023-03-01,2.7439,2023-03-31,2.6206
HO,2023,4,HO_2023-06.csv,48722.42105263158,-0.11608968876659342,2023-04-03,2.6893,2023-04-28,2.3771
HO,2023,5,HO_2023-07.csv,36623.0,-0.052132900998020704,2023-05-01,2.3747,2023-05-31,2.2509
HO,2023,6,HO_2023-08.csv,45744.23809523809,0.09019642777604564,2023-06-01,2.2451,2023-06-30,2.4476
HO,2023,7,HO_2023-09.csv,50076.3,0.22602767853476258,2023-07-03,2.4351,2023-07-31,2.9855
HO,2023,8,HO_2023-10.csv,51901.13043478261,0.051829577322025866,2023-08-01,2.9597,2023-08-31,3.1131
HO,2023,9,HO_2023-11.csv,58620.55,0.08812184749282959,2023-09-01,3.0333,2023-09-29,3.3006
HO,2023,10,HO_2023-12.csv,52270.86363636364,-0.07966728865555517,2023-10-02,3.1619,2023-10-31,2.91
HO,2023,11,HO_2024-01.csv,52125.42857142857,-0.04245037026735743,2023-11-01,2.8763,2023-11-30,2.7542
HO,2023,12,HO_2024-02.csv,42472.35,-0.06454834652659602,2023-12-01,2.7034,2023-12-29,2.5289
HO,2024,1,HO_2024-03.csv,61085.142857142855,0.0981350786578874,2024-01-02,2.5363,2024-01-31,2.7852
HO,2024,2,HO_2024-04.csv,65462.0,-0.02990921071899244,2024-02-01,2.7316,2024-02-29,2.6499
HO,2024,3,HO_2024-05.csv,53696.75,0.010947076282619594,2024-03-01,2.5943,2024-03-28,2.6227
HO,2024,4,HO_2024-06.csv,52505.22727272727,-0.03486196494711513,2024-04-01,2.6189,2024-04-30,2.5276
HO,2024,5,HO_2024-07.csv,46080.954545454544,-0.05542569628778571,2024-05-01,2.5241,2024-05-31,2.3842
HO,2024,6,HO_2024-08.csv,54409.0,0.054140657511444035,2024-06-03,2.403,2024-06-28,2.5331
HO,2024,7,HO_2024-09.csv,53974.90909090909,-0.046608015640273726,2024-07-01,2.5575,2024-07-31,2.4383
HO,2024,8,HO_2024-10.csv,52698.36363636364,-0.0786185141747886,2024-08-01,2.4727,2024-08-30,2.2783
HO,2024,9,HO_2024-11.csv,52826.85,-0.06150897368879593,2024-09-03,2.2956,2024-09-30,2.1544
HO,2024,10,HO_2024-12.csv,55480.086956521736,0.03219399538106238,2024-10-01,2.165,2024-10-31,2.2347
HO,2024,11,HO_2025-01.csv,54371.1,-0.033333333333333215,2024-11-01,2.268,2024-11-29,2.1924
HO,2024,12,HO_2025-02.csv,49389.23809523809,0.05243071331213067,2024-12-02,2.201,2024-12-31,2.3164
HO,2025,1,HO_2025-03.csv,77198.52380952382,0.04284844266573873,2025-01-02,2.2988,2025-01-31,2.3973
HO,2025,2,HO_2025-04.csv,63844.36842105263,-0.0390203403902033,2025-02-03,2.409,2025-02-28,2.315
HO,2025,3,HO_2025-05.csv,57982.0,0.004317941487486765,2025-03-03,2.2696,2025-03-31,2.2794
HO,2025,4,HO_2025-06.csv,63966.09523809524,-0.11389491390376716,2025-04-01,2.2591,2025-04-30,2.0018
